"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"1971","ADYAR DREAMS","TNENG/2016/74998","07-03-2018","English","Fortnightly","K.R. GANESAN","K.R.GANESAN","Tamil Nadu","Chennai"
"1972","ADYAR MAIL","TNENG/2022/82490","21-10-2022","English","Weekly","JANAKAN J P","JANAKAN J P","Tamil Nadu","Chennai"
"1973","ADYAR NEWSLETTER","5627","04-08-1960","English","Quarterly","Shikhar Agnihotri","THE THEOSOPHICAL SOCIETY, ADYAR, MADRAS","Tamil Nadu","Chennai"
"1974","ADYAR OSAI","TNTAM/2016/68722","14-09-2016","Tamil","Weekly","N. SUNDARAM","N.SUNDARAM","Tamil Nadu","Chennai"
"1975","ADYAR TALK","TNBIL/2004/13948","21-02-2005","English, Tamil","Weekly","T. R. JAWAHAR","M/S. TALK MEDIA PVT. LTD.,","Tamil Nadu","Chennai"
"1976","ADYAR TIMES","67948","07-06-2013","ENGLISH","Weekly","ARJUN MARK JANAKAN","ARJUN MARK JANAKAN","Tamil Nadu","Chennai"
"1977","ADYAR TODAY","TNBIL/2016/67097","27-05-2016","English, Tamil","Weekly","P. SASIKUMAR","P.SASIKUMAR","Tamil Nadu","Chennai"
"1978","Adyasha Live","ORORI/25/A0506","27-05-2025","Oriya","Daily","Debabrata Behera","Debabrata Behera","Odisha","Khordha"
"1979","ADYATAN","UPHIN/2001/06149","04-03-2002","Hindi","Weekly","SHWETA KUMARI","SHWETA  KUMARI","Uttar Pradesh","Lucknow"
"1980","ADYATAN","UPHIN/2018/90596","03-04-2025","Hindi","Monthly","SHWETA KUMARI","SHWETA KUMARI","Uttar Pradesh","Lucknow"
"1981","ADYATAN PARIDRISHYA","DELBIL/2016/69698","23-12-2016","English, HINDI","Monthly","ANEEL DWIVEDI","ANEEL DWIVEDI","Delhi","New Delhi"
"1982","ADYATMIKA VANI","APTEL/2016/69003","20-10-2016","Telugu","Monthly","BODDEPALLI GIRI BABU","BODDEPALLI GIRI BABU","Andhra Pradesh","Visakhapatnam"
"1983","ADYOGIK KRISHI","38169","25-01-1979","Hindi","Fortnightly","BHAVAR SINGH SOLANKI","BHANWAR SINGH SOLANKI","Rajasthan","Kota"
"1984","AE KON CHHE","66678","31-03-2011","Gujarati","Weekly","BHARATIBEN BHARATBHAI CHAUHAN","BHARATIBEN BHARATBHAI CHAUHAN","Gujarat","Junagadh"
"1985","AEI PARIBESH PARISTHITI","WBBEN/2002/07052","01-07-2002","Bengali","Fortnightly","MINATI PATRA","MINATI PATRA","West Bengal","Bankura"
"1986","AEI YUG AEI SAMAY","WBBEN/2012/49822","22-05-2013","Bengali","Twice a week","DIPAK NAYAK","DIPAK NAYAK","West Bengal","Hooghly"
"1987","AERATOR","ASSBIL/2021/80798","21-12-2021","English, HINDI","Monthly","DR. KRISHNA K PRASAD","DR KRISHNA K PRASAD","Assam","Kamrup Metropolitan"
"1988","AERO AND DEFENCE IN FOCUS","UPENG/2022/88169","02-08-2024","ENGLISH","Bimonthly (Once in two months)","NITESH GAUTAM","NITESH GAUTAM","Uttar Pradesh","Ghaziabad"
"1989","AEROMAG-ASIA","KARENG/2008/26436","02-04-2009","English","Bimonthly (Once in two months)","SUNNY JEROME","SUNNY JEROME","Karnataka","Bengaluru"
"1990","AES JOURNAL OF ARCHAEOLOGY AND EPIGRAPHY","RAJBIL/2022/81880","26-08-2022","English, HINDI","Annual","PROF. B.L. BHADANI","ARCHAEOLOGY AND EPIGRAPHY SOCIETY BIKANER","Rajasthan","Bikaner"
"1991","AESTHETIC UPDATES","MPHIN/25/A1677","04-07-2025","Hindi","Daily","RITESH BATHAM","RITESH BATHAM","Madhya Pradesh","Bhopal"
"1992","AEYA GAZITTE","21885","17-02-1972","Hindi","Weekly","DURGA DASS","DURGA DASS","Delhi","New Delhi"
"1993","AFAQ SRINAGAR","43732","15-11-1985","Urdu","Daily","MOHD. YUSUF QADRI","MOHD. YUSUF QADRI","Jammu and Kashmir","Srinagar"
"1994","AFAQS ! REPORTER","DELENG/2010/33542","08-10-2012","English","Fortnightly","SREEKANT KHANDEKAR","M/S. BANYAN NETFAQS PVT. LTD.","Delhi","New Delhi"
"1995","AFFIDAVIT","40284","01-10-1982","Hindi","Weekly","SHOEB AHMAD","SHOEB AHMAD","Uttar Pradesh","Gorakhpur"
"1996","AFFIDAVIT","DLHIN/26/A5830","16-07-2026","Hindi","Monthly","SHOEB AHMAD","SHOEB AHMAD","Delhi","West Delhi"
"1997","AFIARI TIMES","MPHIN/2016/69998","17-01-2017","Hindi","Monthly","ASHAFAK","ASHAFAK","Madhya Pradesh","Bhopal"
"1998","AFKAR","47483","09-05-1988","Hindi","Daily","ABDUL WAHID","SULTAN KURESHI","Madhya Pradesh","Bhopal"
"1999","AFKAR E ALIYA","UPURD/2014/56616","19-08-2014","Urdu","Quarterly","MAZHAR AHSAN AZHARI","MAZHAR AHSAN AZHARI","Uttar Pradesh","Mau"
"2000","AFRO ASIAI  SANDESH","15313","23-06-1992","Hindi","Weekly","BAJRANG BAHADUR SRIVASTAV","AFROASIAI PRAKASHAN SAMITI","Uttar Pradesh","Lakhimpur Kheri"
