"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"971","AARASA","71036","29-06-1999","Marathi","Weekly","CHANDRASHEKHAR VISHRAM BHISE","CHANDRASHEKHAR VISHRAM BHISE","Maharashtra","Ratnagiri"
"972","AARASA","20750","22-02-1972","Marathi","Weekly","C V BHISE","CHANDRASHEKHAR VISHRAM BHISE","Maharashtra","Ratnagiri"
"973","AARAV SEHER","HARHIN/2018/76547","14-12-2018","Hindi","Monthly","DEEPAK SHARMA","DEEPAK SHARMA","Haryana","Fatehabad"
"974","AARAV SOCH","UPHIN/2021/84383","19-05-2023","Hindi","Monthly","SUNEETA TIWARI","SUNEETA TIWARI","Uttar Pradesh","Lucknow"
"975","AARINI SAHITYA WARIDHI","MPBIL/2022/87375","27-05-2024","English, HINDI","Half Yearly","MEENU PANDEY","MEENU PANDEY","Madhya Pradesh","Bhopal"
"976","AARNA TIMES","UTTHIN/2023/86846","09-04-2024","Hindi","Fortnightly","ASHA BHATT","ASHA BHATT","Uttarakhand","Dehradun"
"977","AAROGYA CHIKITSA","MAHMAR/2018/77651","25-06-2019","Marathi","Monthly","DR. JAYANT B. JAHAGIRDAR","DR.JAYANT B. JAHAGIRDAR","Maharashtra","Jalgaon"
"978","AAROGYA DARSHAN","MAHMAR/2017/74343","01-01-2018","Marathi","Weekly","PARAMESHWAR SHRIRAM JAMDHADE","PARAMESHWAR SHRIRAM JAMDHADE","Maharashtra","Washim"
"979","AAROGYA DARSHINI","TELTEL/2015/61261","15-04-2015","Telugu","Fortnightly","DR. PAVUSHETTY SREEDHAR","PAVUSHETTY SREEDHAR","Telangana","Warangal"
"980","AAROGYA GANGA","UTTHIN/2010/35665","08-02-2011","Hindi","Weekly","SAROJNI SAKLANI","SAROJNI SAKLANI","Uttarakhand","Dehradun"
"981","AAROGYA HARIVILLU","TELTEL/2016/69804","29-12-2016","Telugu","Monthly","P. NARESH","P.NARESH","Telangana","Hyderabad"
"982","AAROGYA LAKSHMI","APBIL/2013/54326","31-01-2014","English, Telugu","Monthly","Rachamsetty Durga Sangameswara Prakash","Rachamsetty Durga Sangameswara Prakash","Andhra Pradesh","Hyderabad"
"983","AAROGYA POST","MPHIN/2018/77569","20-06-2019","Hindi","Monthly","DEEPALI MISHRA","DEEPALI MISHRA","Madhya Pradesh","Bhopal"
"984","AAROGYA SHASTRA","MAHMAR/2018/77296","07-05-2019","Marathi","Weekly","BABU VAJIR SHAIKH","BABU VAJIR SHAIKH","Maharashtra","Solapur"
"985","AAROGYA SPANDAN","MAHMAR/2008/27714","07-04-2010","Marathi","Monthly","SUDESH RAMKRISHNA BHOSLE","SUDESH RAMKRISHNA BHOSLE","Maharashtra","Satara"
"986","AAROGYA SUDHA","71734","28-09-1999","Hindi","Monthly","KULDEEP SINGH RAWAT","KULDEEP SINGH RAWAT","Madhya Pradesh","Bhopal"
"987","AAROGYA VARDHAN","DELHIN/2021/85650","27-10-2023","Hindi","Monthly","ANIL KUMAR","ANIL KUMAR","Delhi","New Delhi"
"988","AAROGYADOOT SAMACHAR","MHMUL/26/A4371","27-05-2026","Hindi, Marathi, English","Weekly","NARSING SHESHRAO BHURE","NARSING SHESHRAO BHURE","Maharashtra","Jalgaon"
"989","AAROGYAM SWASTHYA PATRIKA","RJBIL/25/A1723","07-07-2025","English, Hindi","Quarterly","Rakesh Kumar Sharma","Dr. Sarvepalli Radhakrishnan Rajasthan Ayurved University","Rajasthan","Jodhpur"
"990","AAROHI SAMBAD","UPHIN/2018/77212","25-04-2019","Hindi","Weekly","SUNEEL KUMAR","SUNEEL KUMAR","Uttar Pradesh","Pilibhit"
"991","AAROHI UDDGAR","RAJHIN/2010/30903","16-02-2010","Hindi","Fortnightly","ABHAY RAJ SINGH","ABHAY RAJ SINGH","Rajasthan","Jaipur"
"992","AAROKIYA ULAGAM","TNTAM/25/A0536","28-05-2025","Tamil","Monthly","ARUNACHALAM","ARUNACHALAM","Tamil Nadu","Chennai"
"993","AAROOP","65295","01-01-1996","Oriya","Weekly","MANORANJAN MISHRA","MANORANJAN MISHRA","Odisha","Sundargarh"
"994","AAROOP","ODIODI/2010/31361","15-03-2010","Oriya","Daily","MANORANJAN MISHRA","MANORANJAN MISHRA","Odisha","Jharsuguda"
"995","AAROP PATRA","MAHMAR/2008/25846","14-10-2008","Marathi","Weekly","SHAIKH ILIYAS","SHAIKH ILIYAS","Maharashtra","Jalna"
"996","AARSH JYOTI","UTTBIL/2008/23546","11-04-2008","Santhali, Hindi","Monthly","ACHARYA DHANANJAY","ACHARYA DHANANJAY","Uttarakhand","Dehradun"
"997","AARTHIK AUR SAMAJIK REFORM","DELHIN/2006/26410","04-12-2008","Hindi","Monthly","RAM NARESH SINHA NASHWAR","RAM NARESH SINHANASHWAR","Delhi","New Delhi"
"998","AARTHIK CHARCHE","KARENG/2016/69380","17-11-2016","English","Half Yearly","PRACHI PANDEY","FISCAL POLICY INSTITUTE","Karnataka","Bengaluru"
"999","AARTHIK SAMVAD","UPHIN/2023/84181","16-05-2023","Hindi","Weekly","BIRENDRA KUMAR SHUKLA","BIRENDRA KUMAR SHUKLA","Uttar Pradesh","Lucknow"
"1000","AARUSHI SAMACHAR","UTTHIN/2012/45438","05-08-2013","Hindi","Weekly","PRABHAKAR SINGH RAWAT","PRABHAKAR SINGH RAWAT","Uttarakhand","Dehradun"
